Values,Attention Deployment,Response Modulation,Reappraisal,Correct,Reg,RegDesc,EventKey,EventDesc,Emotion,Intense
1051,0,0,1,0,Increase,I tried to immerse myself in the situation and really enjoy getting spooked for the first time during the session,laugh,"I was at the back of the group and the actor scared the person in front of me but failed to make me jump. The actor went up to me and said ""you're not scared are you."" He then followed me for a little bit and snarled in my face. The snarling in the face caused me to laugh. I'm not sure why I laughed but I laughed every time the actors got in my face. I think it was because I was a bit uncomfortable with having the actor so close to my face. ",entertained,3
1043,1,0,0,1,Increase,I intensified it by looking at more stuff with the glasses.,Blurry,Throughout delirium the glasses they gave us made everything blurry.,enjoyment,2
1035,0,0,1,1,Decrease,that’s when the embarrassment set in bc obvi it was just part of the gig and I really thought i was special for a sec. I just reminded myself that none of this is real.,robe,the red robe lady who hit on me but also probably hit in everyone lol. there was another lady before you got to the red robe lady. they both had black wigs on. I don’t remember which section this was in but I think an earlier question said she was in the second one. ,embarrassed,2
1034,0,0,0,1,Decrease,I apologized to the person in front of me and continued on. ,Strobe,"We were walking down the hall with strobe lights, and my eyes were having trouble adjusting at the start. Because of this, I bumped into the person in front of me which caused some stress. Immediately after, an actor quickly approached me face-to-face.",embarrassed,2
1030,0,0,0,1,Decrease,"Because I bumped into someone, I apologized and moved on. ",Air,There was a large puff of air from a machine that pushed into my legs that made me jump in the air a bit. There were people right behind me (perhaps a little too close) so they had to stop short and bumped into my back. ,embarrassed,1
1029,0,0,1,1,Decrease,I tried to reduce the fear of falling and embarrassing myself by recognizing it was a short platform that if I hustled up I would be fine.,Hallway,"I did not know if this was part of one of the sets but I would be remiss if I did not mention it.  This is the long tunnel that we entered before the Shop set.  This was emotionally evocative because the strobe light and decreased visibility due to smoke really made me feel as if I was ""skipping frames"" in real life, and everyone time I saw a flash the person in front of me was in a different spot and the actors walking about appeared or vanished like that.  Also, there was one point where the line stopped for some reason and an actor bumped into me and apologized                          because he knew they were not allowed to touch us and kept saying he did not anticipate the line stopping like that.",embarrassed,2
1010,1,0,0,0,Decrease,By looking down every hole before the actors could pop out,unreal,"The long hallway with the smoke and lights at the end of the Machine Shop was terrifying. The strobe lights were going at such a rate that motion looked eerie and out of place, and there was a female actor who followed us for a little while. It was especially scary because there were so many open spaces for actors to be ""potentially' hiding.",dread,4
1007,1,1,1,0,Decrease,"I reduced dread by looking objectively at each of the figures, recognizing which one would jump out at me, and preparing myself to not be startled",bus,"The walking through the bus, it was claustrophobic and exposed and it was nerve wracking because I was uncertain which figures were wax and which would jump out at me",dread,3
997,1,0,0,1,Decrease,i tried to focus my gaze so my stomach would settle,rave,"we walked down a strobing hallway. it was like a tunnel, and made me dizzy and feel spinny. it reminded me of the zeds dead concert i just went to.",dizzy,2
994,1,0,0,1,Decrease,I looked ahead to try to reduce my dizziness. ,Tube,"In delirium, there was a rotating tunnel that we had to walk through on a bridge.",dizzy,3
981,0,0,0,0,Decrease,i tried to close my eyes because there were a lot of flashing lights and low lights where i had to strain my eyes,bloody,"there was a shelf that the actor controlled from behind that was loose. It had three buckets on it and shook up and down to scare those who were coming around the corner to greet the actor and move on in the section. It was the first thing that got a jump out of me. 
",dizzy,1
965,1,0,1,0,Decrease,Similar to my first emotional reaction of disgust it was just something that I looked at that I did not want to see in real life or ever have happen.  So in efforts to reduce my distaste I reverted my focus to what was in front of me.,Hand,"The third most evocative event was the hand in the table saw.  I think it was because most of the tour it was eyes front staying in line trying not to really react or be susceptible to the actors, so when I saw something I felt comfortable with looking at/investigating a little more I took the time to remember it.",distaste,3
949,1,0,0,1,Decrease,I attempted to reduce it by looking around and by taking in as much info as I could about our surroundings.,Surreal,"I would say the man running through the fog, strobe-lit passage. It was surreal the way in which he scuttled around like a child with a strange weapon. It reminded me of some memories from when I was a child.",disoriented,2
947,1,0,0,1,Decrease,By looking around to get by bearings ,Wrench,"The man with the wrench yelling in our faces about surrendering ourselves to the machine was a little startling, just based on how close he got and the way he talked about giving up and surrendering our...flesh. ",disoriented,1
942,1,0,0,1,Decrease,I tried my best to follow where the man in the room was going because it was difficult to track his movements with the strobe lights,Meat,"The room with the strobe lights and the hanging meat props, because it was very hard to see with the strobe light going and feeling like I was being touched even though it was just the meat props, and not being able to see where the actor was 100% of the time was truly freaky",disoriented,3
937,1,0,0,1,Decrease,I attempted to reduce this emotion by focusing on the people ahead of me and just putting one foot in front of the other. ,Hallway,"I can't remember which section this occurred in, somewhere between Machine Chop and The Crypt I believe, we were walking down a very long hallway and there were, again, intense strobe lights going on, and an actor came up behind me and growled in some crazy weird way that apparently every actor knew how to do and said, ""The ones at the back are easier to attack."" which was a very astute observation actually. ",disoriented,3
928,0,0,0,0,Decrease,I stayed as close to steve as possible,Bodies,We walked into the white room and it was strobing really extremely.  I saw things hanging and I couldn't tell what they were at first.  Halfway through the room I realized they were hanging bodies. I couldn't avoid running into one.  I could barely see how to get out.  I just followed steven to the exit.,disoriented,4
904,0,1,0,1,Decrease,"I felt disgust at the nature of the machine, it was very unsettling and I did not want to feel that emotion",Unsettling,"The most emotionally evocative was the smashing machine. There was someone beside it saying about the smashing machine, but I didn't pay attention because it was dawning on me what the machine was, and I could see the gore as we entered the room. It was emotional for me because, more than anything else in the shop, this piece degraded humans into mush and goo, which is very striking for me. It truly got to the point where I was a little uncomfortable.",disgusted,3
898,1,0,1,0,Decrease,"Stay calm, take deep breaths, remind myself it's fake and they can't touch me if they're real",strobe,The most emotionally evocative would be going through the strobe lights with the bodies hanging down. I guess the name for this is the meat freezer. The strobe lights were making it seem like my vision was working in discrete photographs and I was afraid I was going to bump into Kate or the bodies. I was wondering if they were actually characters and going to come alive. They were strung up with rope.,disgusted,2
891,0,0,0,0,Increase,I shouted to my friend to look over at what she was doing with her body because it was gross ,Contortionist ,The woman who was rolling around on the ground,disgusted,3
867,0,0,1,1,Decrease,I kept reminding myself that they were props.,Disgust,Hanging bodies was a part that I felt disgusted even though I knew it was all props.,disgusted,1
861,0,0,1,1,Decrease,Reminded myself that the hanging body parts and other gruesome details were all fake,gross,gruesome body parts hanging from ceiling ,disgusted,1
824,1,0,0,1,Decrease,"I knew we couldn't go to the exhibit, so I distracted myself with the next event.",Capone,"When we walked outside after the last exhibit, Crypt, I saw that there was an Al Capone exhibit. I was curious to look inside, but I had to stay with the group.",disappointed,2
823,0,0,0,1,Decrease,I tried to find anything scary about the candy hallway. I could not.,Boring,NA,disappointed,4
819,0,0,1,1,Decrease,"As stated, reminding myself this was a controlled environment and an actor that has done the same thing many times before calmed my sense to react and defend my girlfriend.",Sledgehammer,"As I mentioned earlier, immediate entry was what I remember most, and the part specifically was the actor who swung a sledgehammer from behind a wall in the face of the girl in front of me.  Honestly I feel like I probably remember this the most cause the girl is my girlfriend and I've worked with sledgehammers so I got a little defensive and wanted to step in and make sure nothing happened.  ",defensive,4
813,1,1,0,1,Decrease,tried to anticipate that there was something in the dark and reduce any fear I may feel as i was passing through the dark areas,dark,"walking in and it was darker than the previous two rooms, expected it to have more jump-scares because of the darkness and fashing lights",dark,2
777,0,0,1,0,Increase,"I imagined what was happening inside the haunted house; I was imagined why the actor was talking about ""separation anxiety"" ",contacts,at the entry way of machine shop there was a woman with a shaved head and spooky eye contacts that made her eyes look yellowy-white with no pupils. She had an axe and she was managing the line. She was precocious and saying things about how if you have attachment problems or separation anxiety you should reconsider.  ,curious,3
758,1,0,0,0,Increase,I tried to intensify it by finding more creepy actors or items in corners to feel creeped out ,dark,"walking in and it was darker than the previous two rooms, expected it to have more jump-scares because of the darkness and fashing lights",creeped out,1
752,0,0,0,1,Decrease,I walked faster through the hallway.,Eerie,The long hallway that I walked through that had a lot of smoke was extremely creepy since I saw a man walking towards me.,creeped out,2
742,0,1,0,0,Decrease,I tried to make light of the situation,weird,woman in red robe singing ,creeped out,2
736,1,0,0,1,Decrease,thought of something else,intense,during the crypt the noises were emotionally evocative. ,creeped out,2
716,1,0,0,1,Decrease,By realizing it was a scary vampire that approached us,vampire,The vampire came up to us while we were waiting in line for the crypt and scared us. He had fangs in and blood all over. ,confused,2
714,0,0,0,1,Decrease,called to tour guide to tell her to hold up,FRIenDS??,getting momentarily seperated from group after exiting the bus,confused,4
707,0,0,0,0,Decrease,I tried to figure out why the ground was moving from beneath me. ,difficult ,The ground shaking when we walked through that box thing. I remember it felt like the ground was really moving and it was hard to walk. ,confused,1
705,0,0,0,0,Decrease,I tried to walk slower so I could see better since the entire room was filled with blinding strobe lights.,Ceiling,The second event occurred when I was walking through the room with the dead bodies hanging from the ceiling and it was also filled with strobe lights so it was difficult to see and it was hard to tell the difference between fake and real bodies. Real people jump scared me and I was scared because it was hard to see and hard to see the difference between real and fake people.,confused,4
701,1,0,0,0,Decrease,look around,bus,"blue school bus, actress in front seat, mannequins in seats, man in black cape, strobe lights",confused,2
671,0,0,0,1,Decrease,I followed the people in my group so that I knew which direction I had to go in,Cage,There were a bunch of actors placed within cages in the middle of the hall that had to be navigated around. There was a bunch of foliage on the cages and it was difficult to tell which way to walk.,confused,2
658,0,0,0,1,Decrease,Asking if we should actually listen to her telling us to line up shortest to tallest so she doesn't yell at us,Bunny,Bunny chopping people in line at the Machine Shop,confused,1
642,1,0,0,1,Decrease,I tried to pay as much attention even though in some parts it was dark.,Uneasy,The first emotionally-evocative event that occurred within THE CRYPT was at the at the end of the bus. I was disoriented since it was dark and I'm not sure if it was a human or a mechanical prop but it cause me to be more alert.,confused,2
633,0,0,0,1,Decrease,I tried to quickly catch up with my group,Delayed,The beginning of crypt I was behind since I was stopped by an actor and had to catch up to the group. I then entered the bus and saw nobody in the darkness. I was confused and kept walking through the bus and at the end met up with my group again.,confused,3
632,1,0,0,0,Decrease,I took in more information on the room,Impressed,"The gate drop. I was very startled by the noise, and impressed at the position, posture, and stance of the man at the top. We were in a short tunnel, and he had his arms raised as he looked down on us.",confused,2
628,1,0,1,0,Decrease,I didnt like that I didnt know what the ambiguous figured were so I tried to figure out what they were ,Meat,"There were bodies hanging in the air in what looked like a meat freezer. I couldn't tell if they were supposed to be bodies or potato sacks at first. They were swinging around from side to side in such a way that made me think they were going to hit one of us, and I was really creeped out by that.",confused,3
600,0,0,0,1,Decrease,I was concerned there would be some type of jump scare there.,Hand,"The third most evocative event was the hand in the table saw.  I think it was because most of the tour it was eyes front staying in line trying not to really react or be susceptible to the actors, so when I saw something I felt comfortable with looking at/investigating a little more I took the time to remember it.",concerned,3
593,0,0,1,1,Decrease,"Similar to above, I reminded myself that decreased visibility was part of the attempt to scare or allow for surprises.",Smoke,"The first event was the scene in Delirium that had the smoke filled room and neon lasers about, with the smoke really settling on a fine and identifiable level/layer within the height of the room.  I was surprised with how much I could see considering how dark the room was and how much smoke there was. ",concerned,2
592,1,0,1,0,Decrease,"Similar to above, I kept reminding myself that the sledgehammer was probably modified and did not carry the weight a real sledgehammer carries and would not physically cause harm to my girlfriend.",Sledgehammer,"As I mentioned earlier, immediate entry was what I remember most, and the part specifically was the actor who swung a sledgehammer from behind a wall in the face of the girl in front of me.  Honestly I feel like I probably remember this the most cause the girl is my girlfriend and I've worked with sledgehammers so I got a little defensive and wanted to step in and make sure nothing happened.  ",concerned,4
585,0,0,0,1,Decrease,Similar to above I was concerned that with the level of sound this cage was producing I would not be cognizant of my surroundings and something else would shock scare me.,Cage,"In the Crypt when we got to the cell block that hanging box with the flashing bright blue/green/white light caught my attention.  I felt I could stare at this a bit longer because I was not fearful anything was going to come out because of how bulky, heavy looking and buttoned up (in terms of appearing secured) it was.  I also remember it being very loud banging/clanging and I feel I could not hear anything else going on besides what was in there. ",concerned,1
584,0,0,1,0,Increase,Trying to immerse myself more in the experience of the haunted house,Alarming,The man tried to hit me with a sledgehammer and then pulled back at the last second. ,concerned,1
570,0,1,0,1,Increase,stay calm,scary,When a lady speaking a foreign language was trying to escape from the cell and screaming. I think her voice and the dark scared me,comfortable,1
565,0,0,0,0,Decrease,I walked faster and hugged myself,path,when the actor came up to me and blocked me from going around the table,cold,2
555,0,0,0,0,Decrease,I tried my best to stay away from the meat props because the touching heightened my fear,Meat,"The room with the strobe lights and the hanging meat props, because it was very hard to see with the strobe light going and feeling like I was being touched even though it was just the meat props, and not being able to see where the actor was 100% of the time was truly freaky",claustrophobic,3
535,0,0,0,1,Increase,I was more careful about ppl jumping out at me,lights,The flashing lights irriated me because I couldn't see anything. ,cautious,3
516,1,0,0,0,Increase,I looked around a lot to see what was happening and what would come at me. ,scary ,The first event that happens is a two guys pop out at you. ,cautious,1
514,1,0,0,0,Decrease,I gained my conscious.,Shake,There was a very loud moving box that was frosted and shook intensely.,caught off guard,3
467,1,0,0,1,Decrease,By talking to Alex and our tour guide,Surprising ,An airgun went off in my ear. ,bored,3
454,0,0,1,1,Decrease,realize it isnt real,creepy,walking through the hallway with the jail cells and the actors jumping thru the cells,bad,0
443,1,0,0,0,Increase,I took an extra look at everything I saw,gross,"Another was the machine itself. Towards the end of theMachine, you actually went inside the machine. There were heads all over this thing. There were also arms, legs, feet and organs. There rest of the machine was covered in flesh and blood. The machine woul shake back and frth. ",awed,1
418,0,0,0,1,Decrease,I tried to walk faster through the tunnel,Disorienting,"The rattling floors: I remember climbing the stairs and seeing a sign warning of rattling floors/flashing lights. We climbed some stone stairs and entered this narrow hallway, where the floor's sliding panels would occasionally shift, making it hard to walk. I finally walked down the stairs (after seeing some monsters hanging from the ceiling)",apprehensive,1
414,0,1,0,0,Decrease,I forced myself to get through it and keep moving as fast as possible,bus,We walked up the stairs into the bus.  I noticed all the human shapes in the chairs.  It was strobing. I was sure one of them would be a real person and jump at me. I could see the light to the outside and I focused on that and walked out.,apprehensive,3
412,1,0,0,1,Decrease,I tried to keep my eyes on the man in the shadows so I could see his next movement.,Uneasy,"Walking inside and having it immediately be pitch black. I could tell that there was a man waiting in the dark corner, but I couldn't see well enough to tell when he would come out. I tried to walk to the left, away from him, but was pushed towards him by another actor who was wielding a cinderblock. The actor in the shadows attempted to hit me with a pipe.",apprehensive,1
408,1,0,1,0,Increase,"reminded myself that it was a haunted house. Didn't like the play on people's fears, but tried to appreciate the fake gore. Also initially thought that a dummy hanging upside down was a real person and tried to appreciate the acrobatic skill, but then realized it was unlikely to be a real person hanging still, upside down for so long.",disturbing,MEAT BAGS,appreciative,2
398,0,0,0,0,Decrease,I tried not to perseverate on it ,bus,Inside the bus it was smoking and a person banged on the wall and scared you.,anxious,1
394,1,0,0,1,Decrease,I just tried to control my breathing and focus on putting one foot in front of the other.,Horrifying,The second part of this that I can remember is the bit with the man telling me he would chop my arms off.,anxious,1
388,1,0,0,1,Decrease,thought about something else,terror,jump scare from an actor standing in the dark in a thin hallway,anxious,3
386,0,0,1,1,Decrease,"there were guests that were screaming in front and behind me, just reminding myself that this is not real ",uncomfortable,"flashing lights across a long hallway before the end of the tour. there were people walking - some were guests and some were actors. there were also prison doors throughout the sides of the hallway, so not knowing what will be coming and what can be popping out from the side was unsettling as well. ",anxious,1
382,0,0,1,0,Decrease,I used logic and reason to reassure myself that I would not walk into a wall,green,"When we walked through delirium, there was a green laser beam that blocked your sight of the ground so you didn't know where you were walking. I thought I was going to walk into a wall. There were hands and people lurking under the green laser light that popped out.",anxious,3
360,1,0,1,0,Decrease,Took breaths and thought about how it would be over soon,Strobe,"The strobe light hallway was one of the first things that really unsettled me. Initially, it was fine, but as the fog grew thicker and the strobe lights felt more overwhelming it was a lot harder to keep track of what was going on. Just as I was about to get really dizzy we exited the hallway. ",anxious,2
344,1,0,0,0,Decrease,breathing,bang,The banging on the wall while waiting in line,anxious,3
342,0,0,1,0,Decrease,"In order to reduce my anxiety, I tried to pretend I knew what to was going to happen next.",frightening ,The first emotionally evocative even that occurred within the Crypt was a character in black and white mask appearing with a weapon ,anxious,4
332,0,0,1,1,Decrease,Breathing and telling myself that the haunted house wasn't real.,Nervous,The fifth thing I can remember is the man running through the jail cells in the Crypt. I remember he was very scary and I was trying to avoid him as best as I could.,anxious,1
330,0,0,1,1,Decrease,I reminded myself it will be over soon and it's not real. ,claustrophobic ,The third event I can remember is the bodies hanging upside-down overhead. There was many of them and we struggled to walk through without them touching which scared us. ,anxious,3
324,1,0,0,1,Decrease,I attempted to just focus on what was around me instead of worrying about what could happen such as a jump scare.,Uneasy,The first emotionally-evocative event that occurred within THE CRYPT was at the at the end of the bus. I was disoriented since it was dark and I'm not sure if it was a human or a mechanical prop but it cause me to be more alert.,anxious,2
323,1,0,0,1,Decrease,"deep breath, look forward, hold friend's hand",chain saw ,character chasing with a chain saw. ,anxious,3
320,1,0,0,1,Decrease,look straight forward or down and take deep breath,chain saw ,walking down a narrow hallway with a character chasing me with a chain saw. the character was wearing a big jacket and maybe a mask. the character made crazy noises when using the chainsaw. ,anxious,3
317,1,0,0,1,Decrease,"I was uneasy about who might scare me, so I kept looking around",Surreal,"I would say the man running through the fog, strobe-lit passage. It was surreal the way in which he scuttled around like a child with a strange weapon. It reminded me of some memories from when I was a child.",anxious,3
309,0,0,0,1,Decrease,by moving to the next room quickly,worried,there was a man typing on a type writer when you firs enter.,anxious,2
305,1,0,0,0,Decrease,"I just walked in a straight line, kept my head forward, and made sure I knew where a character would be so I wouldn't run into them.",Scary,There was a hallway that had strobe lights which were very alarming as I now know they increase my anxiety. There were characters who would seemingly pop out of nowhere right next to you that I attempted to avoid.,anxious,3
301,0,0,0,1,Decrease,I took off the 3D glasses at times so that the imagery was less intense.,3D/Neon,"We put on 3D glasses and walked through a hallway that had lots of neon/glow in the dark art. The artwork was pretty scary looking though I can't really remember what specifically was there, possibly snakes and spiders. I felt pretty anxious and thought about taking the glasses off a few times so that the imagery would be less intense. ",anxious,1
300,0,0,0,1,Decrease,I held onto my roommate's hand behind me and we quickly went through that area.,Uneasy,"Walking inside and having it immediately be pitch black. I could tell that there was a man waiting in the dark corner, but I couldn't see well enough to tell when he would come out. I tried to walk to the left, away from him, but was pushed towards him by another actor who was wielding a cinderblock. The actor in the shadows attempted to hit me with a pipe.",anxious,2
299,1,0,0,1,Decrease,"deep breath, look forward, hold friend's hand",strobe lights ,"at the end of machine shop, there was a long dark hallway where strobe lights were going off. I remember feeling like i couldn't tell what I was looking at and was scared to move forward. ",anxious,2
288,1,0,0,1,Decrease,"deep breath, look forward, hold friend's hand",jail cell ,characters were hanging within jail cells. they moved about in a slow manner and then did a jump scare and/or made noises. ,anxious,2
284,1,0,0,1,Decrease,By trying to look ahead and be prepared for what came after we exited the bus. ,Bus,The bus because it was a different setting than we had been in before. Also because it was scary not knowing who was a real person and what was a prop. There was a person at the end of the bus who jumped out at us before we exited the bus. ,anxious,2
276,0,1,0,1,Decrease,by staying calm,worried,there was a man typing on a type writer when you firs enter.,anxious,1
264,1,0,0,0,Decrease,breathing,bang,The banging on the wall while waiting in line,anxious,3
256,1,0,0,1,Decrease,By not watching the lady swinging the hatchets,Hatchets,There was a short black lady in front of the machine shop with two hatchets that she was swinging wildly in front of people.,anxious,2
252,1,0,0,0,Decrease,Calm my breathing down,axes,The people nearly hit us with axes and bats. ,anxious,2
242,0,0,0,1,Decrease,I moved to the middle of the pack so people couldn't scare me from behind in this particle event ,behind,long tunnel with strobes,anxious,3
240,0,0,1,1,Decrease,By reminding myself it wasn't real,loud,"After the first room of the Machine Shop, we went into a small outdoor corridor. There was a man standing against the wall. As we started walking, he revved his chainsaw and jumped out at us. He turned to the next person, and we kept moving, but he turned around again and chased us to the entrance to the next part of the event.",anxious,3
234,1,0,0,0,Decrease,By taking deep breaths and continuing to move through the attraction,startling,"When we were waiting to enter the first official room of the Machine Shop, One of the people walking in front of us turned around suddenly and scared me completly. His hair was standing straight up and he was wearing a white jacket and brown pants. I think he had some blood on his face.",anxious,4
227,1,0,0,1,Decrease,I tried to focus on my breathing,terrifying ,man swinging axe in my face,anxious,1
221,0,0,0,1,Decrease,Tried getting out of the bus quickly,Bus,FIrst event was the bus. Going on to a dark bus with a bunch of random fake dolls on it and some actors placed in screaming and being weird,anxious,2
218,0,0,1,1,Decrease,By reminding myself that it wasnt real along with reasurring to myself that the monsters cant touch me ,Dark,"Right away the bus was scary and eclosed with no where to go it felt but towards the people.  It was hard to tell who was real by the flashing lights, and the people were very still until they popped up at you. the flashing lights made it scary  ",anxious,1
201,1,0,0,0,Decrease,Quick lil  breathing exercise ,Frightened ,In the machine shop when the gate clanged down I jumped because I thought it was legitimately about to hit me,anxious,3
198,0,0,0,0,Decrease,predicting ,Jarring,A dark room that was almost pitch black and the sound of chainsaws,anxious,3
192,1,1,0,1,Decrease,I focused on my breathing and told myself to calm down.,Frightening,"The third part I can remember is the bit with all the hanging limbs, and the man who was pounding on the walls. That part did make me a bit nervous, just not as terrified as the other parts.",anxious,1
185,1,0,0,1,Decrease,I was looking around at each figure trying to see which would jump out at me and which wouldn't,bus,"The walking through the bus, it was claustrophobic and exposed and it was nerve wracking because I was uncertain which figures were wax and which would jump out at me",anticipation,3
166,1,0,0,1,Increase,Tried to avoid looking ahead to see if there was going to be a jumpscare,Stairs,"We went up the stairs and around a corner, and then came back downstairs. Nothing happened but the anticipation was terrible.",anticipation,3
146,0,0,1,0,Decrease,Realizing the actor was complete with the task,Abrupt,"When we walked into the section with an opening to the outside a man with a chainsaw appeared from the right. the chainsaw was off initially but as we walked by he ran up and turned it on, chasing us up the line. He didn't turn off the chainsaw until we entered the indoor section",annoyed,1
143,1,0,0,1,Decrease,Yelled at the person,Weapon,Man following me with a weapon ,annoyed,3
137,1,1,0,0,Decrease,"I did not enjoy the loud air gun, I just took deep breaths and tried to put it behind me. ",Noise,There was an air gun that was very jarring. I think the sounds were one of the scariest bits.,annoyed,3
113,0,0,1,1,Decrease,Just kept telling myself that I was in a haunted house and this guy has to be here.,Staring,A guy was standing in the hallway of the bus staring at people.,angst,1
110,0,0,0,0,Increase,I did not personally attempt to intensify this emotion but it was intensified by the man because he literally would not move out of our way and I wanted to run so far from him but we had to walk slowly. ,hanging-man,the hanging man that was like laying across the place we were walking and we had to like sneak around him and I literally thought he was going to grab us or fall into us or something,angry,4
107,0,0,1,1,Decrease,I kept reminding myself that these were all actors and that any tools/props they used they would use in a way that would not cause harm to anyone.,Sledgehammer,"As I mentioned earlier, immediate entry was what I remember most, and the part specifically was the actor who swung a sledgehammer from behind a wall in the face of the girl in front of me.  Honestly I feel like I probably remember this the most cause the girl is my girlfriend and I've worked with sledgehammers so I got a little defensive and wanted to step in and make sure nothing happened.  ",angry,4
105,0,0,1,1,Decrease,I told myself that it was fake and an actor who wouldn't hurt my girlfriend ,Sledgehammer,"As I mentioned earlier, immediate entry was what I remember most, and the part specifically was the actor who swung a sledgehammer from behind a wall in the face of the girl in front of me.  Honestly I feel like I probably remember this the most cause the girl is my girlfriend and I've worked with sledgehammers so I got a little defensive and wanted to step in and make sure nothing happened.  ",angry,4
103,1,0,0,1,Decrease,"deep breath, look forward, hold friend's hand",chain saw ,walking down a narrow hallway with a character chasing me with a chain saw. the character was wearing a big jacket and maybe a mask. the character made crazy noises when using the chainsaw. ,angry,1
101,0,0,1,1,Decrease,reminding myself it’s fake ,overwhelmed ,hanging bodies ,angry,2
90,0,0,0,1,Increase,I stepped aside and slowed down so they could frighten the other participant.,collaborative,"I saw one actor show up suddenly and frighten me, which made me turn around and notice another actor hiding with a chain saw and clearly show intent to frighten the individual ahead of me",amused,3
57,1,0,0,1,Increase,i gazed around at the set, meat,"we entered machine shop through a box made of red raw meat dripping down from the walls. it looked wet and real. as i stepped out of the box, a scary woman with a cleaver jumped out at me and i ran around her to get to the other side.",amazed,2
45,1,0,0,0,Decrease,I tried taking deep breaths,Shake,There was a very loud moving box that was frosted and shook intensely.,alarmed,3
42,1,0,0,1,Increase,I attempted to interact with the actors more,Alarming,The man tried to hit me with a sledgehammer and then pulled back at the last second. ,alarmed,2
41,0,1,0,0,Decrease,I attempted to mentally calm myself down,Axe,"At the beginning, an actor took practice swings at on-coming participants, which scared a few.",alarmed,3
